num_polls,julian_date,date_most_recent_poll,median_margin,esd,state_num
2,152,071,-10.00,2.97,17
2,152,145,-16.50,0.74,18
0,152,001,-19.64,-999.00,19
1,152,063,10.00,0.00,20
2,152,144,24.40,0.89,21
2,152,127,30.90,4.30,22
4,152,152,7.00,3.58,23
1,152,141,5.00,0.00,24
2,152,100,-12.80,3.26,25
3,152,148,-7.00,2.97,26
2,152,118,-13.99,12.33,27
0,152,001,-25.05,-999.00,28
3,152,121,4.00,3.03,29
3,152,118,-2.00,6.72,30
3,152,125,19.00,3.62,31
2,152,112,10.30,2.52,32
2,152,142,24.00,1.48,33
7,152,152,0.00,2.57,34
1,152,065,-17.00,0.00,35
3,152,131,0.70,3.39,36
2,152,068,-26.00,2.97,37
0,152,001,10.98,-999.00,38
3,152,152,-4.00,8.73,39
0,152,001,15.51,-999.00,40
3,152,147,-10.00,3.43,41
0,152,001,-29.79,-999.00,42
3,152,143,-16.00,4.94,43
3,152,131,0.00,2.57,44
2,152,136,-11.00,11.86,45
0,152,001,26.41,-999.00,46
3,152,137,10.00,2.64,47
3,152,141,22.00,7.25,48
1,152,009,-35.00,0.00,49
4,152,152,6.16,6.05,50
0,152,001,-46.30,-999.00,51
2,151,037,-20.50,0.74,1
0,151,001,-14.73,-999.00,2
3,151,143,4.00,3.33,3
0,151,001,-26.92,-999.00,4
3,151,147,28.00,3.43,5
3,151,132,18.16,3.68,6
2,151,125,18.10,7.26,7
0,151,001,86.80,-999.00,8
1,151,021,15.70,0.00,9
5,151,151,2.00,2.25,10
4,151,148,-0.50,2.97,11
0,151,001,32.52,-999.00,12
0,151,001,-31.60,-999.00,13
0,151,001,17.07,-999.00,14
2,151,144,-11.50,2.22,15
3,151,122,-2.00,5.27,16
2,151,071,-10.00,2.97,17
2,151,145,-16.50,0.74,18
0,151,001,-19.64,-999.00,19
1,151,063,10.00,0.00,20
2,151,144,24.40,0.89,21
2,151,127,30.90,4.30,22
4,151,151,7.00,3.23,23
1,151,141,5.00,0.00,24
2,151,100,-12.80,3.26,25
3,151,148,-7.00,2.97,26
2,151,118,-13.99,12.33,27
0,151,001,-25.05,-999.00,28
3,151,121,4.00,3.03,29
3,151,118,-2.00,6.72,30
3,151,125,19.00,3.62,31
2,151,112,10.30,2.52,32
2,151,142,24.00,1.48,33
6,151,149,-0.10,2.74,34
1,151,065,-17.00,0.00,35
3,151,131,0.70,3.39,36
2,151,068,-26.00,2.97,37
0,151,001,10.98,-999.00,38
3,151,135,6.00,7.91,39
0,151,001,15.51,-999.00,40
3,151,147,-10.00,3.43,41
0,151,001,-29.79,-999.00,42
3,151,143,-16.00,4.94,43
3,151,131,0.00,2.57,44
2,151,136,-11.00,11.86,45
0,151,001,26.41,-999.00,46
3,151,137,10.00,2.64,47
3,151,141,22.00,7.25,48
1,151,009,-35.00,0.00,49
3,151,135,9.33,4.39,50
0,151,001,-46.30,-999.00,51
2,150,037,-20.50,0.74,1
0,150,001,-14.73,-999.00,2
3,150,143,4.00,3.33,3
0,150,001,-26.92,-999.00,4
3,150,147,28.00,3.43,5
3,150,132,18.16,3.68,6
2,150,125,18.10,7.26,7
0,150,001,86.80,-999.00,8
1,150,021,15.70,0.00,9
4,150,148,1.40,2.37,10
4,150,148,-0.50,2.97,11
0,150,001,32.52,-999.00,12
0,150,001,-31.60,-999.00,13
0,150,001,17.07,-999.00,14
2,150,144,-11.50,2.22,15
3,150,122,-2.00,5.27,16
2,150,071,-10.00,2.97,17
2,150,145,-16.50,0.74,18
0,150,001,-19.64,-999.00,19
1,150,063,10.00,0.00,20
2,150,144,24.40,0.89,21
2,150,127,30.90,4.30,22
4,150,140,7.00,3.23,23
1,150,141,5.00,0.00,24
2,150,100,-12.80,3.26,25
3,150,148,-7.00,2.97,26
2,150,118,-13.99,12.33,27
0,150,001,-25.05,-999.00,28
3,150,121,4.00,3.03,29
3,150,118,-2.00,6.72,30
3,150,125,19.00,3.62,31
2,150,112,10.30,2.52,32
2,150,142,24.00,1.48,33
6,150,149,-0.10,2.74,34
1,150,065,-17.00,0.00,35
3,150,131,0.70,3.39,36
2,150,068,-26.00,2.97,37
0,150,001,10.98,-999.00,38
3,150,135,6.00,7.91,39
0,150,001,15.51,-999.00,40
3,150,147,-10.00,3.43,41
0,150,001,-29.79,-999.00,42
3,150,143,-16.00,4.94,43
3,150,131,0.00,2.57,44
2,150,136,-11.00,11.86,45
0,150,001,26.41,-999.00,46
3,150,137,10.00,2.64,47
3,150,141,22.00,7.25,48
1,150,009,-35.00,0.00,49
3,150,135,9.33,4.39,50
0,150,001,-46.30,-999.00,51
2,149,037,-20.50,0.74,1
0,149,001,-14.73,-999.00,2
3,149,143,4.00,3.33,3
0,149,001,-26.92,-999.00,4
3,149,147,28.00,3.43,5
3,149,132,18.16,3.68,6
2,149,125,18.10,7.26,7
0,149,001,86.80,-999.00,8
1,149,021,15.70,0.00,9
4,149,148,1.40,2.37,10
4,149,148,-0.50,2.97,11
0,149,001,32.52,-999.00,12
0,149,001,-31.60,-999.00,13
0,149,001,17.07,-999.00,14
2,149,144,-11.50,2.22,15
3,149,122,-2.00,5.27,16
2,149,071,-10.00,2.97,17
2,149,145,-16.50,0.74,18
0,149,001,-19.64,-999.00,19
1,149,063,10.00,0.00,20
2,149,144,24.40,0.89,21
2,149,127,30.90,4.30,22
4,149,140,7.00,3.23,23
1,149,141,5.00,0.00,24
2,149,100,-12.80,3.26,25
3,149,148,-7.00,2.97,26
2,149,118,-13.99,12.33,27
0,149,001,-25.05,-999.00,28
3,149,121,4.00,3.03,29
3,149,118,-2.00,6.72,30
3,149,125,19.00,3.62,31
2,149,112,10.30,2.52,32
2,149,142,24.00,1.48,33
6,149,149,-0.10,2.74,34
1,149,065,-17.00,0.00,35
3,149,131,0.70,3.39,36
2,149,068,-26.00,2.97,37
0,149,001,10.98,-999.00,38
3,149,135,6.00,7.91,39
0,149,001,15.51,-999.00,40
3,149,147,-10.00,3.43,41
0,149,001,-29.79,-999.00,42
3,149,143,-16.00,4.94,43
3,149,131,0.00,2.57,44
2,149,136,-11.00,11.86,45
0,149,001,26.41,-999.00,46
3,149,137,10.00,2.64,47
3,149,141,22.00,7.25,48
1,149,009,-35.00,0.00,49
3,149,135,9.33,4.39,50
0,149,001,-46.30,-999.00,51
2,148,037,-20.50,0.74,1
0,148,001,-14.73,-999.00,2
3,148,143,4.00,3.33,3
0,148,001,-26.92,-999.00,4
3,148,147,28.00,3.43,5
3,148,132,18.16,3.68,6
2,148,125,18.10,7.26,7
0,148,001,86.80,-999.00,8
1,148,021,15.70,0.00,9
4,148,148,1.40,2.37,10
4,148,148,-0.50,2.97,11
0,148,001,32.52,-999.00,12
0,148,001,-31.60,-999.00,13
0,148,001,17.07,-999.00,14
2,148,144,-11.50,2.22,15
3,148,122,-2.00,5.27,16
2,148,071,-10.00,2.97,17
2,148,145,-16.50,0.74,18
0,148,001,-19.64,-999.00,19
1,148,063,10.00,0.00,20
2,148,144,24.40,0.89,21
2,148,127,30.90,4.30,22
4,148,140,7.00,3.23,23
1,148,141,5.00,0.00,24
2,148,100,-12.80,3.26,25
3,148,148,-7.00,2.97,26
2,148,118,-13.99,12.33,27
0,148,001,-25.05,-999.00,28
3,148,121,4.00,3.03,29
3,148,118,-2.00,6.72,30
3,148,125,19.00,3.62,31
2,148,112,10.30,2.52,32
2,148,142,24.00,1.48,33
5,148,142,0.00,2.51,34
1,148,065,-17.00,0.00,35
3,148,131,0.70,3.39,36
2,148,068,-26.00,2.97,37
0,148,001,10.98,-999.00,38
3,148,135,6.00,7.91,39
0,148,001,15.51,-999.00,40
3,148,147,-10.00,3.43,41
0,148,001,-29.79,-999.00,42
3,148,143,-16.00,4.94,43
3,148,131,0.00,2.57,44
2,148,136,-11.00,11.86,45
0,148,001,26.41,-999.00,46
3,148,137,10.00,2.64,47
3,148,141,22.00,7.25,48
1,148,009,-35.00,0.00,49
3,148,135,9.33,4.39,50
0,148,001,-46.30,-999.00,51
2,147,037,-20.50,0.74,1
0,147,001,-14.73,-999.00,2
3,147,143,4.00,3.33,3
0,147,001,-26.92,-999.00,4
3,147,147,28.00,3.43,5
3,147,132,18.16,3.68,6
2,147,125,18.10,7.26,7
0,147,001,86.80,-999.00,8
1,147,021,15.70,0.00,9
3,147,138,2.00,2.70,10
3,147,139,1.00,1.98,11
0,147,001,32.52,-999.00,12
0,147,001,-31.60,-999.00,13
0,147,001,17.07,-999.00,14
2,147,144,-11.50,2.22,15
3,147,122,-2.00,5.27,16
2,147,071,-10.00,2.97,17
2,147,145,-16.50,0.74,18
0,147,001,-19.64,-999.00,19
1,147,063,10.00,0.00,20
2,147,144,24.40,0.89,21
2,147,127,30.90,4.30,22
4,147,140,7.00,3.23,23
1,147,141,5.00,0.00,24
2,147,100,-12.80,3.26,25
2,147,058,-8.50,2.22,26
2,147,118,-13.99,12.33,27
0,147,001,-25.05,-999.00,28
3,147,121,4.00,3.03,29
3,147,118,-2.00,6.72,30
3,147,125,19.00,3.62,31
2,147,112,10.30,2.52,32
2,147,142,24.00,1.48,33
5,147,142,0.00,2.51,34
1,147,065,-17.00,0.00,35
3,147,131,0.70,3.39,36
2,147,068,-26.00,2.97,37
0,147,001,10.98,-999.00,38
3,147,135,6.00,7.91,39
0,147,001,15.51,-999.00,40
3,147,147,-10.00,3.43,41
0,147,001,-29.79,-999.00,42
3,147,143,-16.00,4.94,43
3,147,131,0.00,2.57,44
2,147,136,-11.00,11.86,45
0,147,001,26.41,-999.00,46
3,147,137,10.00,2.64,47
3,147,141,22.00,7.25,48
1,147,009,-35.00,0.00,49
3,147,135,9.33,4.39,50
0,147,001,-46.30,-999.00,51
2,146,037,-20.50,0.74,1
0,146,001,-14.73,-999.00,2
3,146,143,4.00,3.33,3
0,146,001,-26.92,-999.00,4
3,146,140,30.40,5.80,5
3,146,132,18.16,3.68,6
2,146,125,18.10,7.26,7
0,146,001,86.80,-999.00,8
1,146,021,15.70,0.00,9
3,146,138,2.00,2.70,10
3,146,139,1.00,1.98,11
0,146,001,32.52,-999.00,12
0,146,001,-31.60,-999.00,13
0,146,001,17.07,-999.00,14
2,146,144,-11.50,2.22,15
3,146,122,-2.00,5.27,16
2,146,071,-10.00,2.97,17
2,146,145,-16.50,0.74,18
0,146,001,-19.64,-999.00,19
1,146,063,10.00,0.00,20
2,146,144,24.40,0.89,21
2,146,127,30.90,4.30,22
4,146,140,7.00,3.23,23
1,146,141,5.00,0.00,24
2,146,100,-12.80,3.26,25
2,146,058,-8.50,2.22,26
2,146,118,-13.99,12.33,27
0,146,001,-25.05,-999.00,28
3,146,121,4.00,3.03,29
3,146,118,-2.00,6.72,30
3,146,125,19.00,3.62,31
2,146,112,10.30,2.52,32
2,146,142,24.00,1.48,33
6,146,142,1.00,3.73,34
1,146,065,-17.00,0.00,35
3,146,131,0.70,3.39,36
2,146,068,-26.00,2.97,37
0,146,001,10.98,-999.00,38
3,146,135,6.00,7.91,39
0,146,001,15.51,-999.00,40
2,146,059,-8.90,4.60,41
0,146,001,-29.79,-999.00,42
3,146,143,-16.00,4.94,43
3,146,131,0.00,2.57,44
2,146,136,-11.00,11.86,45
0,146,001,26.41,-999.00,46
3,146,137,10.00,2.64,47
3,146,141,22.00,7.25,48
1,146,009,-35.00,0.00,49
3,146,135,9.33,4.39,50
0,146,001,-46.30,-999.00,51
2,145,037,-20.50,0.74,1
0,145,001,-14.73,-999.00,2
3,145,143,4.00,3.33,3
0,145,001,-26.92,-999.00,4
3,145,140,30.40,5.80,5
3,145,132,18.16,3.68,6
2,145,125,18.10,7.26,7
0,145,001,86.80,-999.00,8
1,145,021,15.70,0.00,9
3,145,138,2.00,2.70,10
4,145,139,-0.05,1.89,11
0,145,001,32.52,-999.00,12
0,145,001,-31.60,-999.00,13
0,145,001,17.07,-999.00,14
2,145,144,-11.50,2.22,15
3,145,122,-2.00,5.27,16
2,145,071,-10.00,2.97,17
2,145,145,-16.50,0.74,18
0,145,001,-19.64,-999.00,19
1,145,063,10.00,0.00,20
2,145,144,24.40,0.89,21
2,145,127,30.90,4.30,22
4,145,140,7.00,3.23,23
1,145,141,5.00,0.00,24
2,145,100,-12.80,3.26,25
2,145,058,-8.50,2.22,26
2,145,118,-13.99,12.33,27
0,145,001,-25.05,-999.00,28
3,145,121,4.00,3.03,29
3,145,118,-2.00,6.72,30
3,145,125,19.00,3.62,31
2,145,112,10.30,2.52,32
2,145,142,24.00,1.48,33
6,145,142,1.00,3.73,34
1,145,065,-17.00,0.00,35
3,145,131,0.70,3.39,36
2,145,068,-26.00,2.97,37
0,145,001,10.98,-999.00,38
3,145,135,6.00,7.91,39
0,145,001,15.51,-999.00,40
2,145,059,-8.90,4.60,41
0,145,001,-29.79,-999.00,42
3,145,143,-16.00,4.94,43
3,145,131,0.00,2.57,44
2,145,136,-11.00,11.86,45
0,145,001,26.41,-999.00,46
3,145,137,10.00,2.64,47
3,145,141,22.00,7.25,48
1,145,009,-35.00,0.00,49
3,145,135,9.33,4.39,50
0,145,001,-46.30,-999.00,51
2,144,037,-20.50,0.74,1
0,144,001,-14.73,-999.00,2
3,144,143,4.00,3.33,3
0,144,001,-26.92,-999.00,4
3,144,140,30.40,5.80,5
3,144,132,18.16,3.68,6
2,144,125,18.10,7.26,7
0,144,001,86.80,-999.00,8
1,144,021,15.70,0.00,9
3,144,138,2.00,2.70,10
4,144,139,-0.05,1.89,11
0,144,001,32.52,-999.00,12
0,144,001,-31.60,-999.00,13
0,144,001,17.07,-999.00,14
2,144,144,-11.50,2.22,15
3,144,122,-2.00,5.27,16
2,144,071,-10.00,2.97,17
1,144,136,-16.00,0.00,18
0,144,001,-19.64,-999.00,19
1,144,063,10.00,0.00,20
2,144,144,24.40,0.89,21
2,144,127,30.90,4.30,22
4,144,140,7.00,3.23,23
1,144,141,5.00,0.00,24
2,144,100,-12.80,3.26,25
2,144,058,-8.50,2.22,26
2,144,118,-13.99,12.33,27
0,144,001,-25.05,-999.00,28
3,144,121,4.00,3.03,29
3,144,118,-2.00,6.72,30
3,144,125,19.00,3.62,31
2,144,112,10.30,2.52,32
2,144,142,24.00,1.48,33
7,144,142,2.00,3.84,34
1,144,065,-17.00,0.00,35
3,144,131,0.70,3.39,36
2,144,068,-26.00,2.97,37
0,144,001,10.98,-999.00,38
3,144,135,6.00,7.91,39
0,144,001,15.51,-999.00,40
2,144,059,-8.90,4.60,41
0,144,001,-29.79,-999.00,42
3,144,143,-16.00,4.94,43
3,144,131,0.00,2.57,44
2,144,136,-11.00,11.86,45
0,144,001,26.41,-999.00,46
3,144,137,10.00,2.64,47
3,144,141,22.00,7.25,48
1,144,009,-35.00,0.00,49
3,144,135,9.33,4.39,50
0,144,001,-46.30,-999.00,51
2,143,037,-20.50,0.74,1
0,143,001,-14.73,-999.00,2
3,143,143,4.00,3.33,3
0,143,001,-26.92,-999.00,4
3,143,140,30.40,5.80,5
3,143,132,18.16,3.68,6
2,143,125,18.10,7.26,7
0,143,001,86.80,-999.00,8
1,143,021,15.70,0.00,9
3,143,138,2.00,2.70,10
4,143,139,-0.05,1.89,11
0,143,001,32.52,-999.00,12
0,143,001,-31.60,-999.00,13
0,143,001,17.07,-999.00,14
1,143,104,-13.00,0.00,15
3,143,122,-2.00,5.27,16
2,143,071,-10.00,2.97,17
1,143,136,-16.00,0.00,18
0,143,001,-19.64,-999.00,19
1,143,063,10.00,0.00,20
1,143,050,25.00,0.00,21
2,143,127,30.90,4.30,22
4,143,140,7.00,3.23,23
1,143,141,5.00,0.00,24
2,143,100,-12.80,3.26,25
2,143,058,-8.50,2.22,26
2,143,118,-13.99,12.33,27
0,143,001,-25.05,-999.00,28
3,143,121,4.00,3.03,29
3,143,118,-2.00,6.72,30
3,143,125,19.00,3.62,31
2,143,112,10.30,2.52,32
2,143,142,24.00,1.48,33
7,143,142,2.00,3.84,34
1,143,065,-17.00,0.00,35
3,143,131,0.70,3.39,36
2,143,068,-26.00,2.97,37
0,143,001,10.98,-999.00,38
3,143,135,6.00,7.91,39
0,143,001,15.51,-999.00,40
2,143,059,-8.90,4.60,41
0,143,001,-29.79,-999.00,42
3,143,143,-16.00,4.94,43
3,143,131,0.00,2.57,44
2,143,136,-11.00,11.86,45
0,143,001,26.41,-999.00,46
3,143,137,10.00,2.64,47
3,143,141,22.00,7.25,48
1,143,009,-35.00,0.00,49
3,143,135,9.33,4.39,50
0,143,001,-46.30,-999.00,51
2,142,037,-20.50,0.74,1
0,142,001,-14.73,-999.00,2
3,142,135,4.00,3.56,3
0,142,001,-26.92,-999.00,4
3,142,140,30.40,5.80,5
3,142,132,18.16,3.68,6
2,142,125,18.10,7.26,7
0,142,001,86.80,-999.00,8
1,142,021,15.70,0.00,9
3,142,138,2.00,2.70,10
4,142,139,-0.05,1.89,11
0,142,001,32.52,-999.00,12
0,142,001,-31.60,-999.00,13
0,142,001,17.07,-999.00,14
1,142,104,-13.00,0.00,15
3,142,122,-2.00,5.27,16
2,142,071,-10.00,2.97,17
1,142,136,-16.00,0.00,18
0,142,001,-19.64,-999.00,19
1,142,063,10.00,0.00,20
1,142,050,25.00,0.00,21
2,142,127,30.90,4.30,22
4,142,140,7.00,3.23,23
1,142,141,5.00,0.00,24
2,142,100,-12.80,3.26,25
2,142,058,-8.50,2.22,26
2,142,118,-13.99,12.33,27
0,142,001,-25.05,-999.00,28
3,142,121,4.00,3.03,29
3,142,118,-2.00,6.72,30
3,142,125,19.00,3.62,31
2,142,112,10.30,2.52,32
2,142,142,24.00,1.48,33
7,142,142,2.00,3.84,34
1,142,065,-17.00,0.00,35
3,142,131,0.70,3.39,36
2,142,068,-26.00,2.97,37
0,142,001,10.98,-999.00,38
3,142,135,6.00,7.91,39
0,142,001,15.51,-999.00,40
2,142,059,-8.90,4.60,41
0,142,001,-29.79,-999.00,42
2,142,122,-16.50,0.74,43
3,142,131,0.00,2.57,44
2,142,136,-11.00,11.86,45
0,142,001,26.41,-999.00,46
3,142,137,10.00,2.64,47
3,142,141,22.00,7.25,48
1,142,009,-35.00,0.00,49
3,142,135,9.33,4.39,50
0,142,001,-46.30,-999.00,51
2,141,037,-20.50,0.74,1
0,141,001,-14.73,-999.00,2
3,141,135,4.00,3.56,3
0,141,001,-26.92,-999.00,4
3,141,140,30.40,5.80,5
3,141,132,18.16,3.68,6
2,141,125,18.10,7.26,7
0,141,001,86.80,-999.00,8
1,141,021,15.70,0.00,9
3,141,138,2.00,2.70,10
4,141,139,-0.05,1.89,11
0,141,001,32.52,-999.00,12
0,141,001,-31.60,-999.00,13
0,141,001,17.07,-999.00,14
1,141,104,-13.00,0.00,15
3,141,122,-2.00,5.27,16
2,141,071,-10.00,2.97,17
1,141,136,-16.00,0.00,18
0,141,001,-19.64,-999.00,19
1,141,063,10.00,0.00,20
1,141,050,25.00,0.00,21
2,141,127,30.90,4.30,22
4,141,140,7.00,3.23,23
1,141,141,5.00,0.00,24
2,141,100,-12.80,3.26,25
2,141,058,-8.50,2.22,26
2,141,118,-13.99,12.33,27
0,141,001,-25.05,-999.00,28
3,141,121,4.00,3.03,29
3,141,118,-2.00,6.72,30
3,141,125,19.00,3.62,31
2,141,112,10.30,2.52,32
2,141,125,29.50,9.64,33
6,141,135,2.50,3.98,34
1,141,065,-17.00,0.00,35
3,141,131,0.70,3.39,36
2,141,068,-26.00,2.97,37
0,141,001,10.98,-999.00,38
3,141,135,6.00,7.91,39
0,141,001,15.51,-999.00,40
2,141,059,-8.90,4.60,41
0,141,001,-29.79,-999.00,42
2,141,122,-16.50,0.74,43
3,141,131,0.00,2.57,44
2,141,136,-11.00,11.86,45
0,141,001,26.41,-999.00,46
3,141,137,10.00,2.64,47
3,141,141,22.00,7.25,48
1,141,009,-35.00,0.00,49
3,141,135,9.33,4.39,50
0,141,001,-46.30,-999.00,51
2,140,037,-20.50,0.74,1
0,140,001,-14.73,-999.00,2
3,140,135,4.00,3.56,3
0,140,001,-26.92,-999.00,4
3,140,140,30.40,5.80,5
3,140,132,18.16,3.68,6
2,140,125,18.10,7.26,7
0,140,001,86.80,-999.00,8
1,140,021,15.70,0.00,9
3,140,138,2.00,2.70,10
4,140,139,-0.05,1.89,11
0,140,001,32.52,-999.00,12
0,140,001,-31.60,-999.00,13
0,140,001,17.07,-999.00,14
1,140,104,-13.00,0.00,15
3,140,122,-2.00,5.27,16
2,140,071,-10.00,2.97,17
1,140,136,-16.00,0.00,18
0,140,001,-19.64,-999.00,19
1,140,063,10.00,0.00,20
1,140,050,25.00,0.00,21
2,140,127,30.90,4.30,22
4,140,140,7.00,3.23,23
0,140,001,1.52,-999.00,24
2,140,100,-12.80,3.26,25
2,140,058,-8.50,2.22,26
2,140,118,-13.99,12.33,27
0,140,001,-25.05,-999.00,28
3,140,121,4.00,3.03,29
3,140,118,-2.00,6.72,30
3,140,125,19.00,3.62,31
2,140,112,10.30,2.52,32
2,140,125,29.50,9.64,33
6,140,135,2.50,3.98,34
1,140,065,-17.00,0.00,35
3,140,131,0.70,3.39,36
2,140,068,-26.00,2.97,37
0,140,001,10.98,-999.00,38
3,140,135,6.00,7.91,39
0,140,001,15.51,-999.00,40
2,140,059,-8.90,4.60,41
0,140,001,-29.79,-999.00,42
2,140,122,-16.50,0.74,43
3,140,131,0.00,2.57,44
2,140,136,-11.00,11.86,45
0,140,001,26.41,-999.00,46
3,140,137,10.00,2.64,47
2,140,140,19.50,9.64,48
1,140,009,-35.00,0.00,49
3,140,135,9.33,4.39,50
0,140,001,-46.30,-999.00,51
2,139,037,-20.50,0.74,1
0,139,001,-14.73,-999.00,2
3,139,135,4.00,3.56,3
0,139,001,-26.92,-999.00,4
3,139,130,35.90,4.32,5
3,139,132,18.16,3.68,6
2,139,125,18.10,7.26,7
0,139,001,86.80,-999.00,8
1,139,021,15.70,0.00,9
4,139,138,2.50,2.15,10
4,139,139,-0.05,1.89,11
0,139,001,32.52,-999.00,12
0,139,001,-31.60,-999.00,13
0,139,001,17.07,-999.00,14
1,139,104,-13.00,0.00,15
3,139,122,-2.00,5.27,16
2,139,071,-10.00,2.97,17
1,139,136,-16.00,0.00,18
0,139,001,-19.64,-999.00,19
1,139,063,10.00,0.00,20
1,139,050,25.00,0.00,21
2,139,127,30.90,4.30,22
5,139,138,8.00,2.59,23
0,139,001,1.52,-999.00,24
2,139,100,-12.80,3.26,25
2,139,058,-8.50,2.22,26
2,139,118,-13.99,12.33,27
0,139,001,-25.05,-999.00,28
3,139,121,4.00,3.03,29
3,139,118,-2.00,6.72,30
3,139,125,19.00,3.62,31
2,139,112,10.30,2.52,32
2,139,125,29.50,9.64,33
7,139,135,3.00,3.53,34
1,139,065,-17.00,0.00,35
3,139,131,0.70,3.39,36
2,139,068,-26.00,2.97,37
0,139,001,10.98,-999.00,38
5,139,135,7.00,5.69,39
0,139,001,15.51,-999.00,40
2,139,059,-8.90,4.60,41
0,139,001,-29.79,-999.00,42
2,139,122,-16.50,0.74,43
3,139,131,0.00,2.57,44
2,139,136,-11.00,11.86,45
0,139,001,26.41,-999.00,46
3,139,137,10.00,2.64,47
2,139,097,18.00,7.41,48
1,139,009,-35.00,0.00,49
4,139,135,7.16,4.20,50
0,139,001,-46.30,-999.00,51
2,138,037,-20.50,0.74,1
0,138,001,-14.73,-999.00,2
3,138,135,4.00,3.56,3
0,138,001,-26.92,-999.00,4
3,138,130,35.90,4.32,5
3,138,132,18.16,3.68,6
2,138,125,18.10,7.26,7
0,138,001,86.80,-999.00,8
1,138,021,15.70,0.00,9
5,138,138,3.00,2.02,10
3,138,134,-1.10,1.68,11
0,138,001,32.52,-999.00,12
0,138,001,-31.60,-999.00,13
0,138,001,17.07,-999.00,14
1,138,104,-13.00,0.00,15
3,138,122,-2.00,5.27,16
2,138,071,-10.00,2.97,17
1,138,136,-16.00,0.00,18
0,138,001,-19.64,-999.00,19
1,138,063,10.00,0.00,20
1,138,050,25.00,0.00,21
2,138,127,30.90,4.30,22
6,138,138,8.00,2.22,23
0,138,001,1.52,-999.00,24
2,138,100,-12.80,3.26,25
2,138,058,-8.50,2.22,26
2,138,118,-13.99,12.33,27
0,138,001,-25.05,-999.00,28
3,138,121,4.00,3.03,29
3,138,118,-2.00,6.72,30
3,138,125,19.00,3.62,31
2,138,112,10.30,2.52,32
2,138,125,29.50,9.64,33
7,138,135,3.00,3.53,34
1,138,065,-17.00,0.00,35
3,138,131,0.70,3.39,36
2,138,068,-26.00,2.97,37
0,138,001,10.98,-999.00,38
7,138,135,6.00,4.18,39
0,138,001,15.51,-999.00,40
2,138,059,-8.90,4.60,41
0,138,001,-29.79,-999.00,42
2,138,122,-16.50,0.74,43
3,138,131,0.00,2.57,44
2,138,136,-11.00,11.86,45
0,138,001,26.41,-999.00,46
3,138,137,10.00,2.64,47
2,138,097,18.00,7.41,48
1,138,009,-35.00,0.00,49
5,138,135,5.00,4.27,50
0,138,001,-46.30,-999.00,51
2,137,037,-20.50,0.74,1
0,137,001,-14.73,-999.00,2
3,137,135,4.00,3.56,3
0,137,001,-26.92,-999.00,4
3,137,130,35.90,4.32,5
3,137,132,18.16,3.68,6
2,137,125,18.10,7.26,7
0,137,001,86.80,-999.00,8
1,137,021,15.70,0.00,9
4,137,135,3.50,1.63,10
3,137,134,-1.10,1.68,11
0,137,001,32.52,-999.00,12
0,137,001,-31.60,-999.00,13
0,137,001,17.07,-999.00,14
1,137,104,-13.00,0.00,15
3,137,122,-2.00,5.27,16
2,137,071,-10.00,2.97,17
1,137,136,-16.00,0.00,18
0,137,001,-19.64,-999.00,19
1,137,063,10.00,0.00,20
1,137,050,25.00,0.00,21
2,137,127,30.90,4.30,22
5,137,135,8.00,0.79,23
0,137,001,1.52,-999.00,24
2,137,100,-12.80,3.26,25
2,137,058,-8.50,2.22,26
2,137,118,-13.99,12.33,27
0,137,001,-25.05,-999.00,28
3,137,121,4.00,3.03,29
3,137,118,-2.00,6.72,30
3,137,125,19.00,3.62,31
2,137,112,10.30,2.52,32
2,137,125,29.50,9.64,33
7,137,135,3.00,3.53,34
1,137,065,-17.00,0.00,35
3,137,131,0.70,3.39,36
2,137,068,-26.00,2.97,37
0,137,001,10.98,-999.00,38
7,137,135,6.00,4.18,39
0,137,001,15.51,-999.00,40
2,137,059,-8.90,4.60,41
0,137,001,-29.79,-999.00,42
2,137,122,-16.50,0.74,43
4,137,131,-1.70,3.48,44
2,137,136,-11.00,11.86,45
0,137,001,26.41,-999.00,46
3,137,137,10.00,2.64,47
2,137,097,18.00,7.41,48
1,137,009,-35.00,0.00,49
5,137,135,5.00,4.27,50
0,137,001,-46.30,-999.00,51
2,136,037,-20.50,0.74,1
0,136,001,-14.73,-999.00,2
3,136,135,4.00,3.56,3
0,136,001,-26.92,-999.00,4
3,136,130,35.90,4.32,5
3,136,132,18.16,3.68,6
2,136,125,18.10,7.26,7
0,136,001,86.80,-999.00,8
1,136,021,15.70,0.00,9
4,136,135,3.50,1.63,10
3,136,134,-1.10,1.68,11
0,136,001,32.52,-999.00,12
0,136,001,-31.60,-999.00,13
0,136,001,17.07,-999.00,14
1,136,104,-13.00,0.00,15
3,136,122,-2.00,5.27,16
2,136,071,-10.00,2.97,17
1,136,136,-16.00,0.00,18
0,136,001,-19.64,-999.00,19
1,136,063,10.00,0.00,20
1,136,050,25.00,0.00,21
2,136,127,30.90,4.30,22
5,136,135,8.00,0.79,23
0,136,001,1.52,-999.00,24
2,136,100,-12.80,3.26,25
2,136,058,-8.50,2.22,26
2,136,118,-13.99,12.33,27
0,136,001,-25.05,-999.00,28
3,136,121,4.00,3.03,29
3,136,118,-2.00,6.72,30
3,136,125,19.00,3.62,31
2,136,112,10.30,2.52,32
2,136,125,29.50,9.64,33
8,136,135,3.00,3.17,34
1,136,065,-17.00,0.00,35
