state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
MN,MN-HD-11B,R,Safe,Nathan Nelson,Jack Frechette,R,,,0.1715247839954659,R,2711B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_11B,https://ballotpedia.org/Jack_Frechette,https://ballotpedia.org/Nathan_Nelson,
MN,MN-HD-28B,R,Safe,Greg Davids,Jordan Fontenello,R,,,0.1709007373999868,R,2728B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_28B,https://ballotpedia.org/Jordan_Fontenello,https://ballotpedia.org/Greg_Davids,
MN,MN-HD-65A,D,Safe,Amy Anderson,Rena Moran,D,,,0.1702682495945205,R,2765A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_65A,https://ballotpedia.org/Rena_Moran,https://ballotpedia.org/Amy_Anderson_(Minnesota),
MN,MN-HD-62B,D,Safe,Ross Tenneson,Aisha Gomez,D,,,0.1702085581810399,R,2762B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_62B,https://ballotpedia.org/Aisha_Gomez,https://ballotpedia.org/Ross_Tenneson,
MN,MN-HD-17A,R,Safe,Tim Miller,Ben Dolan,R,Ed Engelmann,Legal Marijuana Now Party,0.1646843891880159,R,2717A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_17A,https://ballotpedia.org/Ben_Dolan,https://ballotpedia.org/Tim_Miller_(Minnesota),https://ballotpedia.org/Ed_Engelmann
MN,MN-HD-66B,D,Safe,Mikki Murray,Athena Hollins,Open,,,0.1643491525628117,R,2766B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_66B,https://ballotpedia.org/Athena_Hollins,https://ballotpedia.org/Mikki_Murray,
MN,MN-HD-51B,D,Safe,Fern Smith,Liz Reyer,Open,,,0.1621098201419329,R,2751B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_51B,https://ballotpedia.org/Liz_Reyer,https://ballotpedia.org/Fern_Smith_(Minnesota),
MN,MN-HD-51A,D,Safe,Patrick Zurick,Sandra Masin,Open,,,0.1613549347916529,R,2751A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_51A,https://ballotpedia.org/Sandra_Masin,https://ballotpedia.org/Patrick_Zurick,
MN,MN-HD-41A,D,Safe,Susan Erickson,Connie Bernardy,D,,,0.16007790030931,R,2741A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_41A,https://ballotpedia.org/Connie_Bernardy,https://ballotpedia.org/Susan_Erickson,
MN,MN-HD-50A,D,Safe,Tim Johnson,Michael Howard,D,,,0.1597125165055803,R,2750A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_50A,https://ballotpedia.org/Michael_Howard_(Minnesota),https://ballotpedia.org/Tim_Johnson_(Minnesota),
MN,MN-HD-67B,D,Safe,Fred Turk,Jay Xiong,D,,,0.1586139533201088,R,2767B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_67B,https://ballotpedia.org/Jay_Xiong,https://ballotpedia.org/Fred_Turk,
MN,MN-HD-59A,D,Safe,,Fue Lee,D,Marcus Harcus,Grassroots-Legalize Cannabis Party Of Minnesota,0.1530457694464375,R,2759A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_59A,https://ballotpedia.org/Fue_Lee,,https://ballotpedia.org/Marcus_Harcus
MN,MN-HD-45A,D,Safe,Jesse Pfliger,Cedrick Frazier,Open,,,0.1489608267562239,R,2745A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_45A,https://ballotpedia.org/Cedrick_Frazier,https://ballotpedia.org/Jesse_Pfliger,
MN,MN-HD-23B,R,Safe,Jeremy Munson,Leroy McClelland,Open,,,0.1484380746805906,R,2723B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_23B,https://ballotpedia.org/Leroy_McClelland,https://ballotpedia.org/Jeremy_Munson,
MN,MN-HD-41B,D,Safe,Ronald Ray Vogel,Sandra Feist,Open,,,0.1462548160117695,R,2741B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_41B,https://ballotpedia.org/Sandra_Feist,https://ballotpedia.org/Ronald_Ray_Vogel,
MN,MN-HD-63A,D,Safe,Penny Arcos,Jim Davnie,Open,David Wiester,Legal Marijuana Now Party,0.1458357702302642,R,2763A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_63A,https://ballotpedia.org/Jim_Davnie,https://ballotpedia.org/Penny_Arcos,https://ballotpedia.org/David_Wiester
MN,MN-HD-02B,R,Safe,Steve Green,David Suby,R,,,0.1451098261713686,R,2702B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_2B,https://ballotpedia.org/David_Suby,https://ballotpedia.org/Steve_Green_(Minnesota),
MN,MN-HD-64B,D,Safe,Georgia Dietz,Dave Pinto,D,,,0.1437538060812888,R,2764B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_64B,https://ballotpedia.org/Dave_Pinto,https://ballotpedia.org/Georgia_Dietz,
MN,MN-HD-52A,D,Safe,Mariah de la Paz,Rick Hansen,D,,,0.1422132852586327,R,2752A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_52A,https://ballotpedia.org/Rick_Hansen_(Minnesota),https://ballotpedia.org/Mariah_de_la_Paz,
MN,MN-HD-45B,D,Safe,Ken Fitzgerald,Mike Freiberg,D,,,0.1407203969780468,R,2745B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_45B,https://ballotpedia.org/Mike_Freiberg,https://ballotpedia.org/Ken_Fitzgerald,
MN,MN-HD-32B,R,Safe,Anne Neu,Katie Malchow,Open,,,0.1404249546284963,R,2732B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_32B,https://ballotpedia.org/Katie_Malchow,https://ballotpedia.org/Anne_Neu,
MN,MN-HD-65B,D,Safe,Margaret Mary Stokely,Carlos Mariani,D,,,0.1402440715573429,R,2765B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_65B,https://ballotpedia.org/Carlos_Mariani,https://ballotpedia.org/Margaret_Mary_Stokely,
MN,MN-HD-61B,D,Safe,Lisa Pohlman,Jamie Long,D,,,0.1400921297775742,R,2761B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_61B,https://ballotpedia.org/Jamie_Long,https://ballotpedia.org/Lisa_Pohlman,
MN,MN-HD-63B,D,Safe,Frank Pafko,Emma Greenman,Open,Dennis Schuller,Legal Marijuana Now Party,0.1398491435186581,R,2763B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_63B,https://ballotpedia.org/Emma_Greenman,https://ballotpedia.org/Frank_Pafko,https://ballotpedia.org/Dennis_Schuller
MN,MN-HD-49B,D,Safe,Joe Thalman,Steve Elkins,D,,,0.1390882287326729,R,2749B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_49B,https://ballotpedia.org/Steve_Elkins,https://ballotpedia.org/Joe_Thalman,
MN,MN-HD-46B,D,Safe,Melissa Moore,Cheryl Youakim,D,,,0.1389923607049616,R,2746B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_46B,https://ballotpedia.org/Cheryl_Youakim,https://ballotpedia.org/Melissa_Moore_(Minnesota),
MN,MN-HD-44B,D,Safe,Gary Porter,Patty Acomb,D,,,0.1386866683147124,R,2744B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_44B,https://ballotpedia.org/Patty_Acomb,https://ballotpedia.org/Gary_Porter,
MN,MN-HD-64A,D,Safe,Sherry Schack,Kaohly Her,D,,,0.1382893285017456,R,2764A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_64A,https://ballotpedia.org/Kaohly_Her,https://ballotpedia.org/Sherry_Schack,
MN,MN-HD-60A,D,Safe,John Holmberg,Sydney Jordan,D,Calvin Lee Carpenter,Veterans Party Of America Party,0.1374174720987863,R,2760A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_60A,https://ballotpedia.org/Sydney_Jordan,https://ballotpedia.org/John_Holmberg,https://ballotpedia.org/Calvin_Lee_Carpenter
MN,MN-HD-03A,D,Safe,Thomas Manninen,Rob Ecklund,D,,,0.1364738654109362,R,2703A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_3A,https://ballotpedia.org/Rob_Ecklund,https://ballotpedia.org/Thomas_Manninen,
MN,MN-HD-04A,D,Safe,Edwin Dale Hahn,Heather Keeler,Open,,,0.1361711877385396,R,2704A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_4A,https://ballotpedia.org/Heather_Keeler,https://ballotpedia.org/Edwin_Dale_Hahn,
MN,MN-HD-27A,R,Safe,Peggy Bennett,Thomas Martinez,R,,,0.1354639349303299,R,2727A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_27A,https://ballotpedia.org/Thomas_Martinez,https://ballotpedia.org/Peggy_Bennett,
MN,MN-HD-66A,D,Safe,Brett Rose,Alice Hausman,D,,,0.1347126672414729,R,2766A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_66A,https://ballotpedia.org/Alice_Hausman,https://ballotpedia.org/Brett_Rose,
MN,MN-HD-07B,D,Safe,Art Johnston,Liz Olson,D,,,0.134158562100173,R,2707B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_7B,https://ballotpedia.org/Liz_Olson,https://ballotpedia.org/Art_Johnston,
MN,MN-HD-24B,R,Safe,Brian Daniels,Ashley Martinez-Perez,R,,,0.1334446769126878,R,2724B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_24B,https://ballotpedia.org/Ashley_Martinez-Perez,https://ballotpedia.org/Brian_Daniels,
MN,MN-HD-21A,R,Safe,Barb Haley,Matt Bruns,R,,,0.1323798785671649,R,2721A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_21A,https://ballotpedia.org/Matt_Bruns,https://ballotpedia.org/Barb_Haley,
MN,MN-HD-02A,R,Safe,Matthew Grossell,Jeremiah Liend,R,,,0.1319795240363454,R,2702A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_2A,https://ballotpedia.org/Jeremiah_Liend,https://ballotpedia.org/Matthew_Grossell,
MN,MN-HD-59B,D,Safe,Alan Shilepsky,Esther Agbaje,Open,Lisa Neal-Delgado,G,0.1312107709839436,R,2759B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_59B,https://ballotpedia.org/Esther_Agbaje,https://ballotpedia.org/Alan_Shilepsky,https://ballotpedia.org/Lisa_Neal-Delgado
MN,MN-HD-14B,D,Safe,Paul Brandmire,Dan Wolgamott,D,,,0.1297130591547937,R,2714B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_14B,https://ballotpedia.org/Dan_Wolgamott,https://ballotpedia.org/Paul_Brandmire,
MN,MN-HD-46A,D,Safe,Anne Taylor,Ryan Winkler,D,,,0.1287863348869179,R,2746A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_46A,https://ballotpedia.org/Ryan_Winkler,https://ballotpedia.org/Anne_Taylor_(Minnesota),
MN,MN-HD-07A,D,Safe,Tom Sullivan,Jennifer Schultz,D,,,0.1278831254182921,R,2707A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_7A,https://ballotpedia.org/Jennifer_Schultz_(Minnesota),https://ballotpedia.org/Tom_Sullivan_(Minnesota),
MN,MN-HD-13A,R,Safe,Lisa Demuth,Katy Westlund,R,,,0.1276576245229209,R,2713A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_13A,https://ballotpedia.org/Katy_Westlund,https://ballotpedia.org/Lisa_Demuth,
MN,MN-HD-12A,R,Safe,Jeff Backer,Murray Smart,R,,,0.1217119979741096,R,2712A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_12A,https://ballotpedia.org/Murray_Smart,https://ballotpedia.org/Jeff_Backer,
MN,MN-HD-61A,D,Safe,Kurtis Fechtmeyer,Frank Hornstein,D,,,0.1204403899839014,R,2761A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_61A,https://ballotpedia.org/Frank_Hornstein,https://ballotpedia.org/Kurtis_Fechtmeyer,
MN,MN-HD-39A,R,Safe,Bob Dettmer,Ann Mozey,Open,,,0.1183927936184453,R,2739A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_39A,https://ballotpedia.org/Ann_Mozey,https://ballotpedia.org/Bob_Dettmer,
MN,MN-HD-06B,D,Safe,Julie Buria,Dave Lislegard,D,,,0.1178597915021133,R,2706B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_6B,https://ballotpedia.org/Dave_Lislegard,https://ballotpedia.org/Julie_Buria,
MN,MN-HD-24A,R,Safe,John Petersburg,Tom Shea,R,,,0.1118647235805201,R,2724A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_24A,https://ballotpedia.org/Tom_Shea,https://ballotpedia.org/John_Petersburg,
MN,MN-HD-23A,R,Safe,Bjorn Olson,,Open,,,0.1107474691443628,R,2723A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_23A,,https://ballotpedia.org/Bjorn_Olson,
MN,MN-HD-34A,R,Safe,Kristin Robbins,Brian Raines,R,,,0.1079823699299982,R,2734A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_34A,https://ballotpedia.org/Brian_Raines,https://ballotpedia.org/Kristin_Robbins,
MN,MN-HD-10A,R,Safe,Josh Heintzeman,Dale Menk,R,,,0.1067969828703732,R,2710A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_10A,https://ballotpedia.org/Dale_Menk,https://ballotpedia.org/Josh_Heintzeman,
MN,MN-HD-35B,R,Safe,Peggy Scott,Jason Ruffalo,R,,,0.0904572121095187,R,2735B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_35B,https://ballotpedia.org/Jason_Ruffalo,https://ballotpedia.org/Peggy_Scott,
MN,MN-HD-22B,R,Safe,Rod Hamilton,Lynn Herrick,Open,,,0.0868666831471243,R,2722B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_22B,https://ballotpedia.org/Lynn_Herrick,https://ballotpedia.org/Rod_Hamilton,
MN,MN-HD-58B,R,Safe,Pat Garofalo,Sara Wolf,R,,,0.0823017973747837,R,2758B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_58B,https://ballotpedia.org/Sara_Wolf,https://ballotpedia.org/Pat_Garofalo,
MN,MN-HD-15B,R,Safe,Shane Mekeland,Ron Thiessen,Open,Myron Wilson,Veterans Party Of America Party,0.0802542010093275,R,2715B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_15B,https://ballotpedia.org/Ron_Thiessen,https://ballotpedia.org/Shane_Mekeland,https://ballotpedia.org/Myron_Wilson
MN,MN-HD-32A,R,Safe,Brian Johnson,Renae Berg,R,,,0.0688254056302871,R,2732A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_32A,https://ballotpedia.org/Renae_Berg,https://ballotpedia.org/Brian_Johnson_(Minnesota),
MN,MN-HD-08B,R,Safe,Mary Franson,Carol Wenner,R,,,0.0668423242268756,R,2708B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_8B,https://ballotpedia.org/Carol_Wenner,https://ballotpedia.org/Mary_Franson,
MN,MN-HD-16B,R,Safe,Paul Torkelson,Marinda Kimmel,Open,,,0.0665239700216457,R,2716B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_16B,https://ballotpedia.org/Marinda_%22Mindy%22_Kimmel,https://ballotpedia.org/Paul_Torkelson,
MN,MN-HD-15A,R,Safe,Sondra Erickson,Cal Schmock,R,,,0.0643280495378438,R,2715A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_15A,https://ballotpedia.org/Cal_Schmock,https://ballotpedia.org/Sondra_Erickson,
MN,MN-HD-10B,R,Safe,Dale Lueck,Gaylene Spolarich,R,,,0.0604872989936872,R,2710B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_10B,https://ballotpedia.org/Gaylene_Spolarich,https://ballotpedia.org/Dale_Lueck,
MN,MN-HD-33A,R,Safe,Jerry Hertaus,Caitlin Cahill,R,,,0.059464586109386,R,2733A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_33A,https://ballotpedia.org/Caitlin_Cahill,https://ballotpedia.org/Jerry_Hertaus,
MN,MN-HD-21B,R,Safe,Steve Drazkowski,Elise Diesslin,R,,,0.0566094071255871,R,2721B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_21B,https://ballotpedia.org/Elise_Diesslin,https://ballotpedia.org/Steve_Drazkowski,
MN,MN-HD-17B,R,Safe,Dave Baker,Logan Kortgard,R,,,0.0529480322936576,R,2717B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_17B,https://ballotpedia.org/Logan_Kortgard,https://ballotpedia.org/Dave_Baker_(Minnesota),
MN,MN-HD-29B,R,Safe,Marion O'Neill,Joe Rosh,R,,,0.0506225995309099,R,2729B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_29B,https://ballotpedia.org/Joe_Rosh,https://ballotpedia.org/Marion_O'Neill,
MN,MN-HD-20A,R,Safe,Brian Pfarr,Erina Prom,Open,,,0.0479972626361899,R,2720A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_20A,https://ballotpedia.org/Erina_Prom,https://ballotpedia.org/Brian_Pfarr,
MN,MN-HD-30A,R,Safe,Paul Novotny,Chad Hobot,R,,,0.0477302792231675,R,2730A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_30A,https://ballotpedia.org/Chad_Hobot,https://ballotpedia.org/Paul_Novotny,
MN,MN-HD-09A,R,Safe,John Poston,Alex Hering,R,,,0.045821480467643,R,2709A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_9A,https://ballotpedia.org/Alex_Hering,https://ballotpedia.org/John_Poston_(Minnesota),
MN,MN-HD-08A,R,Safe,Jordan Rasmusson,Brittney Johnson,Open,,,0.0444354940821089,R,2708A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_8A,https://ballotpedia.org/Brittney_Johnson,https://ballotpedia.org/Jordan_Rasmusson,
MN,MN-HD-22A,R,Safe,Joe Schomacker,Chris Baumberger,R,,,0.042809294978083,R,2722A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_22A,https://ballotpedia.org/Chris_Baumberger,https://ballotpedia.org/Joe_Schomacker,
MN,MN-HD-01B,R,Safe,Debra Kiel,Cindy Ansbacher,R,,,0.0425075217210421,R,2701B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_1B,https://ballotpedia.org/Cindy_Ansbacher,https://ballotpedia.org/Debra_Kiel,
MN,MN-HD-09B,R,Safe,Ron Kresha,Laura Wright,R,,,0.0422688766558338,R,2709B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_9B,https://ballotpedia.org/Laura_Wright,https://ballotpedia.org/Ron_Kresha,
MN,MN-HD-12B,R,Safe,Paul Anderson,Ben Schirmers,R,,,0.0407106895865616,R,2712B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_12B,https://ballotpedia.org/Ben_Schirmers,https://ballotpedia.org/Paul_Anderson_(Minnesota),
MN,MN-HD-01A,R,Safe,John Burkel,Connie Lindstrom,Open,,,0.0406253730713343,R,2701A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_1A,https://ballotpedia.org/Connie_Lindstrom,https://ballotpedia.org/John_Burkel,
MN,MN-HD-18B,R,Safe,Glenn Gruenhagen,Heather Bakke,R,,,0.0402171199797411,R,2718B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_18B,https://ballotpedia.org/Heather_Bakke,https://ballotpedia.org/Glenn_Gruenhagen,
MN,MN-HD-31A,R,Safe,Kurt Daudt,Brad Brown,Open,,,0.0394141800268913,R,2731A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_31A,https://ballotpedia.org/Brad_Brown,https://ballotpedia.org/Kurt_Daudt,
MN,MN-HD-31B,R,Safe,Calvin Bahr,Susan Larson,R,,,0.0388750278861401,R,2731B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_31B,https://ballotpedia.org/Susan_Larson_(Minnesota),https://ballotpedia.org/Calvin_Bahr,
MN,MN-HD-29A,R,Safe,Joe McDonald,Renee Cardarelle,R,,,0.0385780178833063,R,2729A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_29A,https://ballotpedia.org/Renee_Cardarelle,https://ballotpedia.org/Joe_McDonald,
MN,MN-HD-16A,R,Safe,Chris Swedzinski,Doria Drost,R,,,0.0383450404876608,R,2716A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_16A,https://ballotpedia.org/Doria_Drost,https://ballotpedia.org/Chris_Swedzinski,
MN,MN-HD-55B,R,Safe,Tony Albright,Andrea Nelsen,R,,,0.0368306271216077,R,2755B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_55B,https://ballotpedia.org/Andrea_Nelsen,https://ballotpedia.org/Tony_Albright,
MN,MN-HD-47A,R,Safe,Jim Nash,Arlan Brinkmeier,R,,,0.0357062579513183,R,2747A,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_47A,https://ballotpedia.org/Arlan_Brinkmeier,https://ballotpedia.org/Jim_Nash_(Minnesota),
MN,MN-HD-30B,R,Safe,Eric Lucero,Brad Kovach,R,,,0.0334910432732601,R,2730B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_30B,https://ballotpedia.org/Brad_Kovach,https://ballotpedia.org/Eric_Lucero_(Minnesota),
MN,MN-HD-13B,R,Safe,Tim O'Driscoll,Benjamin Carollo,R,,,0.0317015067559827,R,2713B,HD,https://ballotpedia.org/Minnesota_House_of_Representatives_District_13B,https://ballotpedia.org/Benjamin_Carollo,https://ballotpedia.org/Tim_O'Driscoll,
